product_id,title,description,category,brand,price,rating,num_reviews,specifications,major_category
708,"LG 43"" 4K",Advanced televisions with cutting-edge technology and modern design.,Electronics>Televisions,LG,49182,3.8,1498,{},Electronics
709,Oppo Cameras 6633,Stylish and durable cameras perfect for everyday use.,Electronics>Cameras,Oppo,83776,4.3,382,{},Electronics
710,Godrej Interio Cooling 1408,Reliable cooling offering great value for money.,Home>Cooling,Godrej Interio,176223,4.9,1950,{},Home
711,Nike Hoodie,Premium apparel designed for comfort and style.,Fashion>Apparel,Nike,44278,4.7,1542,"{""type"": ""Jacket"", ""material"": ""Denim"", ""fit"": ""Loose"", ""color"": ""Red""}",Fashion
712,Adidas Accessories 8847,High-quality accessories with premium features and excellent performance.,Fashion>Accessories,Adidas,23053,3.7,100,{},Fashion
713,Zara Bags 8306,Advanced bags with cutting-edge technology and modern design.,Fashion>Bags,Zara,3173,3.6,1363,{},Fashion
714,Motorola Wearables 4639,Advanced wearables with cutting-edge technology and modern design.,Electronics>Wearables,Motorola,5738,3.6,1789,{},Electronics
715,Adidas Jewelry 9385,Reliable jewelry offering great value for money.,Fashion>Jewelry,Adidas,21071,4.0,1289,{},Fashion
716,Crompton Kitchen Appliances 7513,Stylish and durable kitchen appliances perfect for everyday use.,Home>Kitchen Appliances,Crompton,293792,4.1,74,{},Home
717,Levi's Accessories 6047,Reliable accessories offering great value for money.,Fashion>Accessories,Levi's,2266,4.6,959,{},Fashion
718,Daikin Laundry 5728,Stylish and durable laundry perfect for everyday use.,Home>Laundry,Daikin,481999,4.8,335,{},Home
719,Godrej Interio Lighting 3353,Stylish and durable lighting perfect for everyday use.,Home>Lighting,Godrej Interio,87208,5.0,1125,{},Home
720,Fastrack Revolution,High-quality footwear with premium features and excellent performance.,Fashion>Footwear,Fastrack,23212,4.2,1213,"{""type"": ""Sneakers"", ""material"": ""Canvas"", ""color"": ""Blue"", ""style"": ""Modern""}",Fashion
721,Xiaomi ZenBook Gaming,Premium laptops designed for comfort and style.,Electronics>Laptops,Xiaomi,217713,3.5,55,"{""display"": ""16-inch FHD"", ""processor"": ""Intel i9"", ""ram"": ""32GB"", ""storage"": ""512TB SSD"", ""graphics"": ""AMD Radeon""}",Electronics
722,"Realme 75"" 4K",High-quality televisions with premium features and excellent performance.,Electronics>Televisions,Realme,79677,3.8,1907,{},Electronics
723,Philips Storage 1466,High-quality storage with premium features and excellent performance.,Home>Storage,Philips,89625,5.0,186,{},Home
724,Crompton Storage 8872,Premium storage designed for comfort and style.,Home>Storage,Crompton,235219,4.4,1024,{},Home
725,Crompton Kitchen Appliances 9397,Premium kitchen appliances designed for comfort and style.,Home>Kitchen Appliances,Crompton,2626,3.7,169,{},Home
726,"Nokia 75"" OLED",Advanced televisions with cutting-edge technology and modern design.,Electronics>Televisions,Nokia,6733,3.9,909,{},Electronics
727,IKEA Cooling 5749,Advanced cooling with cutting-edge technology and modern design.,Home>Cooling,IKEA,4709,3.8,1336,{},Home
728,Apple Gaming 3738,Premium gaming designed for comfort and style.,Electronics>Gaming,Apple,66446,4.7,1452,{},Electronics
729,Levi's Accessories 2570,Premium accessories designed for comfort and style.,Fashion>Accessories,Levi's,43837,3.5,1111,{},Fashion
730,Calvin Klein Accessories 7750,Advanced accessories with cutting-edge technology and modern design.,Fashion>Accessories,Calvin Klein,8356,3.8,1080,{},Fashion
731,OnePlus Gaming 9612,Premium gaming designed for comfort and style.,Electronics>Gaming,OnePlus,3918,4.2,206,{},Electronics
732,Xiaomi Gaming 1284,Reliable gaming offering great value for money.,Electronics>Gaming,Xiaomi,65838,4.5,334,{},Electronics
733,Ray-Ban Bags 6604,Stylish and durable bags perfect for everyday use.,Fashion>Bags,Ray-Ban,28769,4.6,292,{},Fashion
734,Xiaomi Victus Gaming,Stylish and durable laptops perfect for everyday use.,Electronics>Laptops,Xiaomi,654,4.7,1601,"{""display"": ""14-inch FHD"", ""processor"": ""Intel i5"", ""ram"": ""16GB"", ""storage"": ""1TB SSD"", ""graphics"": ""Integrated""}",Electronics
735,Zara Air Max,High-quality footwear with premium features and excellent performance.,Fashion>Footwear,Zara,1042,4.0,71,"{""type"": ""Sneakers"", ""material"": ""Canvas"", ""color"": ""Black"", ""style"": ""Retro""}",Fashion
736,Apple Gaming 4365,Premium gaming designed for comfort and style.,Electronics>Gaming,Apple,11054,4.5,109,{},Electronics
737,Realme MacBook Gaming,Stylish and durable laptops perfect for everyday use.,Electronics>Laptops,Realme,11276,4.9,401,"{""display"": ""14-inch 4K"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""8GB"", ""storage"": ""256TB SSD"", ""graphics"": ""Integrated""}",Electronics
738,Godrej Interio Kitchen Appliances 4506,Premium kitchen appliances designed for comfort and style.,Home>Kitchen Appliances,Godrej Interio,292132,4.5,429,{},Home
739,Adidas Jewelry 3963,Advanced jewelry with cutting-edge technology and modern design.,Fashion>Jewelry,Adidas,322346,3.8,516,{},Fashion
740,Levi's Air Max,Reliable footwear offering great value for money.,Fashion>Footwear,Levi's,98024,4.6,218,"{""type"": ""Sneakers"", ""material"": ""Leather"", ""color"": ""Red"", ""style"": ""Retro""}",Fashion
741,Adidas Watches 7304,Advanced watches with cutting-edge technology and modern design.,Fashion>Watches,Adidas,414777,4.6,1457,{},Fashion
742,Ray-Ban Dress,Advanced apparel with cutting-edge technology and modern design.,Fashion>Apparel,Ray-Ban,48500,3.5,1430,"{""type"": ""Dress"", ""material"": ""Polyester"", ""fit"": ""Regular"", ""color"": ""Red""}",Fashion
743,Adidas Jewelry 7494,Reliable jewelry offering great value for money.,Fashion>Jewelry,Adidas,1476,3.7,870,{},Fashion
744,Godrej Interio Lighting 3764,High-quality lighting with premium features and excellent performance.,Home>Lighting,Godrej Interio,51094,4.0,1268,{},Home
745,Zara Revolution,Reliable footwear offering great value for money.,Fashion>Footwear,Zara,449530,4.4,878,"{""type"": ""Casual Shoes"", ""material"": ""Synthetic"", ""color"": ""Red"", ""style"": ""Retro""}",Fashion
746,H&M Bags 3414,Reliable bags offering great value for money.,Fashion>Bags,H&M,1500,3.9,1068,{},Fashion
747,Xiaomi Cameras 1486,High-quality cameras with premium features and excellent performance.,Electronics>Cameras,Xiaomi,1058,4.2,104,{},Electronics
748,LG Audio 6356,Stylish and durable audio perfect for everyday use.,Electronics>Audio,LG,37626,4.6,1403,{},Electronics
749,Daikin Laundry 4308,Advanced laundry with cutting-edge technology and modern design.,Home>Laundry,Daikin,357032,4.3,1160,{},Home
750,Ray-Ban Bags 1289,High-quality bags with premium features and excellent performance.,Fashion>Bags,Ray-Ban,162460,4.1,694,{},Fashion
751,Calvin Klein Watches 1589,High-quality watches with premium features and excellent performance.,Fashion>Watches,Calvin Klein,23240,4.5,1646,{},Fashion
752,Puma Jewelry 9052,Reliable jewelry offering great value for money.,Fashion>Jewelry,Puma,15238,4.6,1048,{},Fashion
753,Nokia Wearables 9837,Premium wearables designed for comfort and style.,Electronics>Wearables,Nokia,349514,4.3,370,{},Electronics
754,Blue Star Kitchen Appliances 5315,Reliable kitchen appliances offering great value for money.,Home>Kitchen Appliances,Blue Star,423454,4.5,1619,{},Home
755,Nike Accessories 1461,Premium accessories designed for comfort and style.,Fashion>Accessories,Nike,1550,4.8,764,{},Fashion
756,IKEA Lighting 6591,Reliable lighting offering great value for money.,Home>Lighting,IKEA,4007,4.0,781,{},Home
757,Nike Accessories 5001,Stylish and durable accessories perfect for everyday use.,Fashion>Accessories,Nike,15226,4.4,1914,{},Fashion
758,Bajaj Kitchen Appliances 2875,Advanced kitchen appliances with cutting-edge technology and modern design.,Home>Kitchen Appliances,Bajaj,5645,4.3,126,{},Home
759,Tommy Hilfiger Jewelry 9433,Reliable jewelry offering great value for money.,Fashion>Jewelry,Tommy Hilfiger,27674,4.5,1254,{},Fashion
760,"Vivo 65"" 4K",Advanced televisions with cutting-edge technology and modern design.,Electronics>Televisions,Vivo,4500,3.7,1432,{},Electronics
761,"Nokia 65"" QLED",Stylish and durable televisions perfect for everyday use.,Electronics>Televisions,Nokia,72622,5.0,463,{},Electronics
762,Adidas Jewelry 9779,Stylish and durable jewelry perfect for everyday use.,Fashion>Jewelry,Adidas,59754,3.6,1224,{},Fashion
763,Fastrack Hoodie,High-quality apparel with premium features and excellent performance.,Fashion>Apparel,Fastrack,4850,4.2,479,"{""type"": ""Jacket"", ""material"": ""Cotton"", ""fit"": ""Loose"", ""color"": ""Blue""}",Fashion
764,H&M Grand Court,Advanced footwear with cutting-edge technology and modern design.,Fashion>Footwear,H&M,231735,4.4,978,"{""type"": ""Formal Shoes"", ""material"": ""Synthetic"", ""color"": ""White"", ""style"": ""Modern""}",Fashion
765,Prestige Lighting 1304,Premium lighting designed for comfort and style.,Home>Lighting,Prestige,23902,4.2,1403,{},Home
766,Bajaj Laundry 9728,Premium laundry designed for comfort and style.,Home>Laundry,Bajaj,396808,4.6,172,{},Home
767,Crompton Furniture 8577,Stylish and durable furniture perfect for everyday use.,Home>Furniture,Crompton,9930,4.6,1617,{},Home
768,Tommy Hilfiger Watches 6220,High-quality watches with premium features and excellent performance.,Fashion>Watches,Tommy Hilfiger,18514,3.9,637,{},Fashion
769,Bajaj Furniture 4868,Reliable furniture offering great value for money.,Home>Furniture,Bajaj,8721,3.7,106,{},Home
770,Realme Gaming 8604,Reliable gaming offering great value for money.,Electronics>Gaming,Realme,321259,4.5,125,{},Electronics
771,Realme Spectre Pro,Advanced laptops with cutting-edge technology and modern design.,Electronics>Laptops,Realme,110437,3.6,1886,"{""display"": ""15.6-inch 4K"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""8GB"", ""storage"": ""1TB SSD"", ""graphics"": ""Integrated""}",Electronics
772,"LG 50"" LED",Reliable televisions offering great value for money.,Electronics>Televisions,LG,36836,4.1,1769,{},Electronics
773,Philips Furniture 2833,Premium furniture designed for comfort and style.,Home>Furniture,Philips,4775,4.5,1238,{},Home
774,Daikin Cooling 2478,Stylish and durable cooling perfect for everyday use.,Home>Cooling,Daikin,3067,4.0,1246,{},Home
775,Philips Laundry 7928,Stylish and durable laundry perfect for everyday use.,Home>Laundry,Philips,8500,3.8,612,{},Home
776,H&M Watches 1916,Reliable watches offering great value for money.,Fashion>Watches,H&M,39806,4.0,917,{},Fashion
777,Zara Jewelry 5550,Stylish and durable jewelry perfect for everyday use.,Fashion>Jewelry,Zara,87288,4.6,1732,{},Fashion
778,Fastrack Air Max,High-quality footwear with premium features and excellent performance.,Fashion>Footwear,Fastrack,72560,4.9,1453,"{""type"": ""Running Shoes"", ""material"": ""Synthetic"", ""color"": ""Various"", ""style"": ""Modern""}",Fashion
779,OnePlus Wearables 8248,Reliable wearables offering great value for money.,Electronics>Wearables,OnePlus,3719,4.9,1929,{},Electronics
780,Adidas Accessories 4857,Advanced accessories with cutting-edge technology and modern design.,Fashion>Accessories,Adidas,10250,4.9,1343,{},Fashion
781,Tommy Hilfiger Jewelry 1555,Advanced jewelry with cutting-edge technology and modern design.,Fashion>Jewelry,Tommy Hilfiger,4527,4.2,895,{},Fashion
782,Tommy Hilfiger Jewelry 2644,Stylish and durable jewelry perfect for everyday use.,Fashion>Jewelry,Tommy Hilfiger,91366,3.6,911,{},Fashion
783,Whirlpool Storage 6353,Reliable storage offering great value for money.,Home>Storage,Whirlpool,926,4.5,426,{},Home
784,Prestige Laundry 1050,Reliable laundry offering great value for money.,Home>Laundry,Prestige,15012,4.0,218,{},Home
785,OnePlus Spectre ,Advanced laptops with cutting-edge technology and modern design.,Electronics>Laptops,OnePlus,51039,3.6,802,"{""display"": ""16-inch QHD"", ""processor"": ""Intel i7"", ""ram"": ""16GB"", ""storage"": ""256TB SSD"", ""graphics"": ""NVIDIA RTX 4070""}",Electronics
786,Vivo Audio 4677,High-quality audio with premium features and excellent performance.,Electronics>Audio,Vivo,2373,4.9,997,{},Electronics
787,"Xiaomi 32"" 4K",Premium televisions designed for comfort and style.,Electronics>Televisions,Xiaomi,414778,3.9,232,{},Electronics
788,Fastrack T-Shirt,High-quality apparel with premium features and excellent performance.,Fashion>Apparel,Fastrack,2338,4.6,440,"{""type"": ""Jacket"", ""material"": ""Viscose"", ""fit"": ""Oversized"", ""color"": ""Red""}",Fashion
789,Calvin Klein Accessories 7259,Stylish and durable accessories perfect for everyday use.,Fashion>Accessories,Calvin Klein,208321,4.4,1737,{},Fashion
790,Zara Jewelry 7853,Stylish and durable jewelry perfect for everyday use.,Fashion>Jewelry,Zara,176516,3.5,586,{},Fashion
791,Nokia Wearables 5068,Advanced wearables with cutting-edge technology and modern design.,Electronics>Wearables,Nokia,144951,3.5,322,{},Electronics
792,Tommy Hilfiger Jewelry 4476,Reliable jewelry offering great value for money.,Fashion>Jewelry,Tommy Hilfiger,485930,4.4,199,{},Fashion
793,Samsung Wearables 1853,Advanced wearables with cutting-edge technology and modern design.,Electronics>Wearables,Samsung,20431,4.9,1291,{},Electronics
794,IKEA Lighting 1087,Advanced lighting with cutting-edge technology and modern design.,Home>Lighting,IKEA,258600,5.0,1424,{},Home
795,Ray-Ban T-Shirt,Premium apparel designed for comfort and style.,Fashion>Apparel,Ray-Ban,277826,4.8,320,"{""type"": ""Shirt"", ""material"": ""Denim"", ""fit"": ""Slim"", ""color"": ""Green""}",Fashion
796,"Motorola 55"" OLED",Advanced televisions with cutting-edge technology and modern design.,Electronics>Televisions,Motorola,3066,3.6,311,{},Electronics
797,Levi's Accessories 8046,Advanced accessories with cutting-edge technology and modern design.,Fashion>Accessories,Levi's,59571,4.3,942,{},Fashion
798,"Nokia 43"" Smart TV",Reliable televisions offering great value for money.,Electronics>Televisions,Nokia,2047,3.7,520,{},Electronics
799,Nokia Realme 10,Reliable mobiles offering great value for money.,Electronics>Mobiles,Nokia,339997,4.2,1782,"{""display"": ""6.5-inch AMOLED"", ""processor"": ""Dimensity 7050"", ""ram"": ""4GB"", ""storage"": ""512GB"", ""camera"": ""50MP Dual"", ""battery"": ""5148mAh""}",Electronics
800,Godrej Interio Furniture 6727,High-quality furniture with premium features and excellent performance.,Home>Furniture,Godrej Interio,14309,3.8,394,{},Home
801,Bajaj Lighting 4479,Premium lighting designed for comfort and style.,Home>Lighting,Bajaj,4809,4.7,419,{},Home
802,Zara Revolution,High-quality footwear with premium features and excellent performance.,Fashion>Footwear,Zara,295852,4.4,1998,"{""type"": ""Casual Shoes"", ""material"": ""Mesh"", ""color"": ""Blue"", ""style"": ""Casual""}",Fashion
803,Oppo Gaming 3519,High-quality gaming with premium features and excellent performance.,Electronics>Gaming,Oppo,4270,4.7,1400,{},Electronics
804,H&M Watches 1095,Advanced watches with cutting-edge technology and modern design.,Fashion>Watches,H&M,4211,4.0,1548,{},Fashion
805,Prestige Lighting 4463,High-quality lighting with premium features and excellent performance.,Home>Lighting,Prestige,67358,4.7,1573,{},Home
806,LG Wearables 7248,High-quality wearables with premium features and excellent performance.,Electronics>Wearables,LG,233779,3.8,1628,{},Electronics
807,Nike Ultraboost,Stylish and durable footwear perfect for everyday use.,Fashion>Footwear,Nike,2945,4.2,935,"{""type"": ""Formal Shoes"", ""material"": ""Canvas"", ""color"": ""Blue"", ""style"": ""Sporty""}",Fashion
808,Bosch Cooling 3151,Advanced cooling with cutting-edge technology and modern design.,Home>Cooling,Bosch,3510,4.3,1052,{},Home
809,Calvin Klein Watches 5398,Premium watches designed for comfort and style.,Fashion>Watches,Calvin Klein,147302,4.6,1710,{},Fashion
810,Puma Bags 8112,Reliable bags offering great value for money.,Fashion>Bags,Puma,831,4.3,999,{},Fashion
811,Prestige Furniture 9115,Premium furniture designed for comfort and style.,Home>Furniture,Prestige,2881,4.2,212,{},Home
812,Puma Accessories 3093,Advanced accessories with cutting-edge technology and modern design.,Fashion>Accessories,Puma,22140,4.1,1214,{},Fashion
813,Apple Wearables 1738,Premium wearables designed for comfort and style.,Electronics>Wearables,Apple,4683,4.1,243,{},Electronics
814,Fastrack Jewelry 5151,Advanced jewelry with cutting-edge technology and modern design.,Fashion>Jewelry,Fastrack,35717,4.7,83,{},Fashion
815,Nokia Cameras 3941,Stylish and durable cameras perfect for everyday use.,Electronics>Cameras,Nokia,123728,3.6,1845,{},Electronics
816,Crompton Cooling 8454,Reliable cooling offering great value for money.,Home>Cooling,Crompton,69739,5.0,1834,{},Home
817,Xiaomi XPS Gaming,High-quality laptops with premium features and excellent performance.,Electronics>Laptops,Xiaomi,1906,4.5,992,"{""display"": ""16-inch 4K"", ""processor"": ""Intel i5"", ""ram"": ""8GB"", ""storage"": ""512TB SSD"", ""graphics"": ""Integrated""}",Electronics
818,Bosch Laundry 8974,Advanced laundry with cutting-edge technology and modern design.,Home>Laundry,Bosch,76773,4.7,229,{},Home
819,Samsung Victus Pro,High-quality laptops with premium features and excellent performance.,Electronics>Laptops,Samsung,19279,4.8,1807,"{""display"": ""14-inch FHD"", ""processor"": ""Intel i7"", ""ram"": ""16GB"", ""storage"": ""1TB SSD"", ""graphics"": ""NVIDIA RTX 3050""}",Electronics
820,Godrej Interio Furniture 5930,Reliable furniture offering great value for money.,Home>Furniture,Godrej Interio,20531,4.1,288,{},Home
821,Nokia Swift ,High-quality laptops with premium features and excellent performance.,Electronics>Laptops,Nokia,3234,3.5,1341,"{""display"": ""16-inch 4K"", ""processor"": ""Intel i7"", ""ram"": ""8GB"", ""storage"": ""512TB SSD"", ""graphics"": ""AMD Radeon""}",Electronics
822,Blue Star Laundry 9121,Premium laundry designed for comfort and style.,Home>Laundry,Blue Star,29851,4.2,1045,{},Home
823,Bosch Lighting 8993,Stylish and durable lighting perfect for everyday use.,Home>Lighting,Bosch,4827,3.5,1230,{},Home
824,Adidas Bags 5388,Reliable bags offering great value for money.,Fashion>Bags,Adidas,161310,4.2,1972,{},Fashion
825,Daikin Cooling 8147,High-quality cooling with premium features and excellent performance.,Home>Cooling,Daikin,14437,4.6,1011,{},Home
826,Zara Watches 9317,Stylish and durable watches perfect for everyday use.,Fashion>Watches,Zara,86402,3.7,650,{},Fashion
827,Blue Star Storage 7829,Advanced storage with cutting-edge technology and modern design.,Home>Storage,Blue Star,184948,4.4,628,{},Home
828,Godrej Interio Storage 8911,Stylish and durable storage perfect for everyday use.,Home>Storage,Godrej Interio,11536,3.7,1057,{},Home
829,Vivo Gaming 9089,Advanced gaming with cutting-edge technology and modern design.,Electronics>Gaming,Vivo,11862,4.3,87,{},Electronics
830,Levi's Accessories 3598,Stylish and durable accessories perfect for everyday use.,Fashion>Accessories,Levi's,1021,4.0,283,{},Fashion
831,Godrej Interio Furniture 4671,Reliable furniture offering great value for money.,Home>Furniture,Godrej Interio,69606,4.7,1625,{},Home
832,Motorola Gaming 5382,Stylish and durable gaming perfect for everyday use.,Electronics>Gaming,Motorola,913,4.9,946,{},Electronics
833,Adidas Grand Court,Premium footwear designed for comfort and style.,Fashion>Footwear,Adidas,8868,4.8,1915,"{""type"": ""Sneakers"", ""material"": ""Mesh"", ""color"": ""Various"", ""style"": ""Casual""}",Fashion
834,H&M Hoodie,Reliable apparel offering great value for money.,Fashion>Apparel,H&M,68857,4.7,301,"{""type"": ""Jacket"", ""material"": ""Viscose"", ""fit"": ""Regular"", ""color"": ""White""}",Fashion
835,Vivo Audio 1107,Stylish and durable audio perfect for everyday use.,Electronics>Audio,Vivo,278950,3.9,400,{},Electronics
836,"Oppo 75"" 4K",Advanced televisions with cutting-edge technology and modern design.,Electronics>Televisions,Oppo,9967,4.6,1134,{},Electronics
837,Puma Dress,Reliable apparel offering great value for money.,Fashion>Apparel,Puma,176328,4.7,1519,"{""type"": ""Dress"", ""material"": ""Viscose"", ""fit"": ""Loose"", ""color"": ""Black""}",Fashion
838,Godrej Interio Kitchen Appliances 6542,Advanced kitchen appliances with cutting-edge technology and modern design.,Home>Kitchen Appliances,Godrej Interio,186153,4.2,855,{},Home
839,Xiaomi Cameras 1947,Premium cameras designed for comfort and style.,Electronics>Cameras,Xiaomi,79959,4.1,1444,{},Electronics
840,Bajaj Lighting 6139,Advanced lighting with cutting-edge technology and modern design.,Home>Lighting,Bajaj,2791,4.9,1300,{},Home
841,Vivo Cameras 8310,Stylish and durable cameras perfect for everyday use.,Electronics>Cameras,Vivo,465675,4.0,1712,{},Electronics
842,Philips Laundry 5940,High-quality laundry with premium features and excellent performance.,Home>Laundry,Philips,4902,4.0,1535,{},Home
843,Prestige Storage 9527,Premium storage designed for comfort and style.,Home>Storage,Prestige,53014,3.6,1180,{},Home
844,Levi's Bags 3621,High-quality bags with premium features and excellent performance.,Fashion>Bags,Levi's,4923,4.4,544,{},Fashion
845,Tommy Hilfiger Jewelry 9278,High-quality jewelry with premium features and excellent performance.,Fashion>Jewelry,Tommy Hilfiger,3555,3.9,1089,{},Fashion
846,Nike Smash,High-quality footwear with premium features and excellent performance.,Fashion>Footwear,Nike,277723,5.0,1699,"{""type"": ""Formal Shoes"", ""material"": ""Synthetic"", ""color"": ""Various"", ""style"": ""Casual""}",Fashion
847,Bosch Lighting 9737,Premium lighting designed for comfort and style.,Home>Lighting,Bosch,16479,3.9,1415,{},Home
848,Prestige Lighting 7187,Premium lighting designed for comfort and style.,Home>Lighting,Prestige,8448,4.0,1242,{},Home
849,Oppo Gaming 8443,High-quality gaming with premium features and excellent performance.,Electronics>Gaming,Oppo,18949,4.7,217,{},Electronics
850,Vivo Redmi 15,Stylish and durable mobiles perfect for everyday use.,Electronics>Mobiles,Vivo,330728,4.5,1991,"{""display"": ""6.5-inch AMOLED"", ""processor"": ""Helio G88"", ""ram"": ""12GB"", ""storage"": ""512GB"", ""camera"": ""50MP Dual"", ""battery"": ""5021mAh""}",Electronics
851,Tommy Hilfiger Jewelry 3668,Stylish and durable jewelry perfect for everyday use.,Fashion>Jewelry,Tommy Hilfiger,20884,4.6,314,{},Fashion
852,Whirlpool Lighting 2934,Stylish and durable lighting perfect for everyday use.,Home>Lighting,Whirlpool,348174,3.5,371,{},Home
853,Godrej Interio Cooling 7694,High-quality cooling with premium features and excellent performance.,Home>Cooling,Godrej Interio,3527,4.4,132,{},Home
854,Godrej Interio Furniture 7086,Advanced furniture with cutting-edge technology and modern design.,Home>Furniture,Godrej Interio,64748,3.9,107,{},Home
855,LG ZenBook Pro,Advanced laptops with cutting-edge technology and modern design.,Electronics>Laptops,LG,4985,4.0,1832,"{""display"": ""15.6-inch FHD"", ""processor"": ""Intel i7"", ""ram"": ""32GB"", ""storage"": ""512TB SSD"", ""graphics"": ""Integrated""}",Electronics
856,Nokia Audio 6074,Premium audio designed for comfort and style.,Electronics>Audio,Nokia,277116,4.7,1023,{},Electronics
857,Prestige Lighting 3269,Premium lighting designed for comfort and style.,Home>Lighting,Prestige,499339,4.2,969,{},Home
858,Oppo Gaming 2463,Premium gaming designed for comfort and style.,Electronics>Gaming,Oppo,303022,3.8,859,{},Electronics
859,Nike Bags 8259,Advanced bags with cutting-edge technology and modern design.,Fashion>Bags,Nike,1856,4.6,1221,{},Fashion
860,Bajaj Storage 3028,Premium storage designed for comfort and style.,Home>Storage,Bajaj,2076,4.9,1159,{},Home
861,Bosch Kitchen Appliances 9548,Stylish and durable kitchen appliances perfect for everyday use.,Home>Kitchen Appliances,Bosch,363527,4.8,296,{},Home
862,Prestige Lighting 1310,Advanced lighting with cutting-edge technology and modern design.,Home>Lighting,Prestige,13037,4.7,1768,{},Home
863,Godrej Interio Laundry 9741,Premium laundry designed for comfort and style.,Home>Laundry,Godrej Interio,77664,4.4,1056,{},Home
864,"Vivo 43"" 4K",High-quality televisions with premium features and excellent performance.,Electronics>Televisions,Vivo,75070,3.9,284,{},Electronics
865,Xiaomi Wearables 5675,Stylish and durable wearables perfect for everyday use.,Electronics>Wearables,Xiaomi,13374,4.7,365,{},Electronics
866,Puma Watches 1965,Premium watches designed for comfort and style.,Fashion>Watches,Puma,48784,3.5,169,{},Fashion
867,Adidas Watches 6243,Stylish and durable watches perfect for everyday use.,Fashion>Watches,Adidas,269983,3.9,1978,{},Fashion
868,OnePlus Nord 11,Reliable mobiles offering great value for money.,Electronics>Mobiles,OnePlus,134318,4.2,884,"{""display"": ""6.7-inch OLED"", ""processor"": ""Dimensity 7050"", ""ram"": ""4GB"", ""storage"": ""256GB"", ""camera"": ""48MP Quad"", ""battery"": ""4951mAh""}",Electronics
869,IKEA Furniture 5409,Premium furniture designed for comfort and style.,Home>Furniture,IKEA,2517,4.6,1384,{},Home
870,"LG 55"" 4K",High-quality televisions with premium features and excellent performance.,Electronics>Televisions,LG,9665,4.1,394,{},Electronics
871,Vivo Wearables 8401,High-quality wearables with premium features and excellent performance.,Electronics>Wearables,Vivo,4306,4.9,1321,{},Electronics
872,Puma Jewelry 1008,High-quality jewelry with premium features and excellent performance.,Fashion>Jewelry,Puma,243289,4.4,1769,{},Fashion
873,Crompton Laundry 4485,Premium laundry designed for comfort and style.,Home>Laundry,Crompton,30961,3.7,1143,{},Home
874,Bajaj Kitchen Appliances 2469,Reliable kitchen appliances offering great value for money.,Home>Kitchen Appliances,Bajaj,1644,4.6,622,{},Home
875,Fastrack Jacket,Advanced apparel with cutting-edge technology and modern design.,Fashion>Apparel,Fastrack,15539,4.0,991,"{""type"": ""Jeans"", ""material"": ""Denim"", ""fit"": ""Oversized"", ""color"": ""Blue""}",Fashion
876,IKEA Cooling 3190,High-quality cooling with premium features and excellent performance.,Home>Cooling,IKEA,102243,4.9,1427,{},Home
877,Motorola Audio 9011,Reliable audio offering great value for money.,Electronics>Audio,Motorola,1135,4.3,1877,{},Electronics
878,Godrej Interio Laundry 6783,Reliable laundry offering great value for money.,Home>Laundry,Godrej Interio,75692,3.8,1622,{},Home
879,Godrej Interio Kitchen Appliances 8580,Advanced kitchen appliances with cutting-edge technology and modern design.,Home>Kitchen Appliances,Godrej Interio,19567,3.5,1571,{},Home
880,Realme Gaming 6862,Stylish and durable gaming perfect for everyday use.,Electronics>Gaming,Realme,2983,4.7,502,{},Electronics
881,Oppo Audio 1602,Advanced audio with cutting-edge technology and modern design.,Electronics>Audio,Oppo,469123,4.6,478,{},Electronics
882,Vivo XPS Gaming,Premium laptops designed for comfort and style.,Electronics>Laptops,Vivo,1550,4.6,310,"{""display"": ""16-inch FHD"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""8GB"", ""storage"": ""1TB SSD"", ""graphics"": ""NVIDIA RTX 3050""}",Electronics
883,Zara Bags 9570,Advanced bags with cutting-edge technology and modern design.,Fashion>Bags,Zara,5757,5.0,1469,{},Fashion
884,Bosch Lighting 5143,Premium lighting designed for comfort and style.,Home>Lighting,Bosch,101024,4.9,1362,{},Home
885,IKEA Storage 6292,Reliable storage offering great value for money.,Home>Storage,IKEA,243673,3.7,1111,{},Home
886,Levi's Watches 9474,High-quality watches with premium features and excellent performance.,Fashion>Watches,Levi's,6538,3.9,910,{},Fashion
887,Crompton Laundry 1084,Reliable laundry offering great value for money.,Home>Laundry,Crompton,15967,3.6,1221,{},Home
888,OnePlus Cameras 7943,High-quality cameras with premium features and excellent performance.,Electronics>Cameras,OnePlus,11451,3.7,686,{},Electronics
889,Apple Cameras 1456,Reliable cameras offering great value for money.,Electronics>Cameras,Apple,112595,4.4,1332,{},Electronics
890,Zara Accessories 2766,Reliable accessories offering great value for money.,Fashion>Accessories,Zara,16167,4.7,1732,{},Fashion
891,Zara Bags 2194,Premium bags designed for comfort and style.,Fashion>Bags,Zara,150159,4.4,1235,{},Fashion
892,Samsung Galaxy 14,Advanced mobiles with cutting-edge technology and modern design.,Electronics>Mobiles,Samsung,134493,3.7,164,"{""display"": ""6.7-inch AMOLED"", ""processor"": ""A17 Bionic"", ""ram"": ""4GB"", ""storage"": ""512GB"", ""camera"": ""48MP Quad"", ""battery"": ""5250mAh""}",Electronics
